site,imgname,xmin,ymin,xmax,ymax,score,ndvi,lat,lon,acquisition_yyyymm,patch_left_utm,patch_top_utm,source_geo_index
NORTH_COMPLEX,17_21479_49705,46.6,195.18,52.36,201.52,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,45.87,201.95,51.65,208.85,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,111.56,117.47,118.32,123.61,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,179.6,111.01,189.75,120.55,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,186.08,119.14,194.21,127.31,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,155.28,118.12,164.06,125.63,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,203.54,103.25,213.34,114.18,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,84.06,72.57,95.54,85.19,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,60.19,78.78,70.46,87.44,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,59.21,20.8,68.39,30.56,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,111.98,49.84,125.75,64.76,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,150.64,81.93,158.67,90.55,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,133.5,95.06,144.37,105.42,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,91.97,88.5,97.71,94.81,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,83.59,87.46,89.89,93.79,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,83.58,99.0,91.03,107.04,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,175.49,85.02,184.11,94.77,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,150.54,99.09,158.57,107.71,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,34.07,147.72,41.1,156.79,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,40.07,132.33,48.45,140.74,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,52.15,140.83,59.7,150.52,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,54.49,115.1,61.56,123.05,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,49.65,98.32,58.05,108.03,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,64.59,107.53,70.36,115.02,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,63.69,99.71,70.32,107.22,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,41.59,121.96,49.11,130.79,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,34.81,117.05,41.45,124.99,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,106.6,95.83,113.53,103.89,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,123.56,105.4,131.61,113.48,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,184.75,100.41,195.22,110.62,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,192.16,109.01,201.71,119.82,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,184.82,76.39,195.6,86.61,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,186.21,91.4,196.36,100.98,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,174.37,91.6,183.92,102.1,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,167.32,88.32,175.29,97.85,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,154.85,90.23,164.06,99.47,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,159.46,81.6,168.76,94.9,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,164.67,72.35,174.87,84.11,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,78.41,61.41,85.3,69.03,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,79.78,54.87,87.75,62.86,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,108.37,60.31,116.67,67.6,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,103.0,70.5,109.18,78.1,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,107.91,65.1,114.79,72.36,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,182.4,58.54,196.95,72.77,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,73.99,14.39,81.1,23.95,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,57.63,8.32,65.69,16.42,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,65.39,12.46,73.99,22.55,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,45.22,237.15,51.34,245.94,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,57.29,227.96,63.93,236.21,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,50.12,225.63,54.55,231.68,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,55.54,223.86,59.98,229.91,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,48.37,232.9,52.78,237.32,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,52.49,235.7,62.41,246.18,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,60.95,245.89,65.96,253.02,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,55.87,244.96,62.47,251.59,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,72.44,227.49,77.41,233.0,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,70.52,216.09,77.12,222.72,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,71.71,209.08,78.35,217.34,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,74.92,234.3,82.1,242.57,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,76.78,251.92,81.71,256.0,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,77.08,243.01,87.56,254.59,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,100.31,225.41,106.49,231.12,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,71.81,200.28,77.98,207.21,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,64.57,178.92,71.83,187.86,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,47.02,184.1,52.2,190.29,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,53.96,183.92,57.42,188.38,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,46.57,189.33,53.09,195.55,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,52.55,191.32,58.1,198.87,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,64.6,202.56,70.13,209.44,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,60.5,190.82,65.34,197.0,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,61.05,196.24,66.23,202.43,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,44.22,155.98,51.81,162.9,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,13.89,143.0,24.27,152.6,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,22.51,132.68,29.46,139.93,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,29.2,130.7,36.15,138.24,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,21.94,124.44,32.04,133.74,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,122.79,91.01,131.64,100.75,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,102.81,30.12,117.69,46.77,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,74.5,75.72,82.66,83.26,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,73.65,80.72,81.22,91.59,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,109.52,68.76,120.71,80.56,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,202.68,75.91,212.29,83.24,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,203.67,81.4,215.24,92.09,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,179.18,131.84,187.34,142.44,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,137.82,243.0,149.62,256.0,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,132.36,250.18,138.55,256.0,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,133.84,235.3,141.3,243.98,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,155.7,230.32,165.66,242.7,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,149.43,229.57,156.28,238.23,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,144.73,223.98,151.56,231.43,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,239.4,208.46,254.95,227.05,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,225.16,228.83,236.31,240.03,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,238.19,172.22,252.42,185.92,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,189.01,152.86,198.3,162.19,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,223.14,157.58,232.44,167.52,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,202.32,162.59,216.57,176.9,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,142.16,201.41,152.06,210.75,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,149.0,194.87,156.45,202.94,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,154.11,208.07,166.46,218.68,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,121.81,187.57,131.76,199.34,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,210.47,190.16,224.14,205.67,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,213.49,182.01,224.02,192.58,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,207.69,186.75,214.52,194.2,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,195.24,187.08,202.69,195.15,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,206.17,212.28,213.65,221.56,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,198.18,203.27,207.48,213.21,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,195.4,221.16,202.84,229.23,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,203.02,219.21,209.86,227.26,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,204.98,225.64,213.65,234.35,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,174.93,199.71,183.62,209.02,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,175.05,193.63,186.18,203.6,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,174.72,179.62,186.49,191.44,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,182.14,174.62,192.66,184.58,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,177.34,157.17,187.9,168.95,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,174.49,166.84,181.92,174.3,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,167.48,150.55,177.44,162.33,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,129.54,225.47,136.37,232.92,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,127.54,220.56,133.15,227.37,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,175.62,237.76,183.08,246.44,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,164.94,239.65,173.64,249.58,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,166.61,248.51,174.05,255.98,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,194.94,238.8,204.87,249.97,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,108.2,229.25,118.71,238.61,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,98.11,233.29,106.8,242.6,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,161.79,178.72,169.84,186.81,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,239.57,124.78,251.35,137.21,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,229.77,240.5,238.48,251.03,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,12.77,171.55,25.58,184.88,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,62.5,143.39,76.33,159.16,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,129.14,138.35,140.55,153.59,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,114.18,129.06,128.46,143.4,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,128.98,113.66,142.3,127.98,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,27.58,104.47,35.53,112.85,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,32.89,104.38,40.85,113.18,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,26.21,110.6,34.98,119.41,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,16.05,115.71,27.3,125.81,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,21.37,97.97,30.97,107.21,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,0.0,137.93,4.73,148.71,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,92.46,110.64,101.24,119.46,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,155.37,158.66,165.4,168.73,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,79.92,147.32,90.4,159.45,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,119.48,151.7,132.84,164.3,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,105.38,109.5,112.92,117.87,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,63.62,129.5,73.62,138.34,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,25.85,152.68,34.66,163.13,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,25.52,138.1,34.78,150.2,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,142.21,42.03,164.83,59.89,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,145.86,59.79,161.04,76.25,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,134.32,63.88,146.43,80.89,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,86.54,21.23,99.17,33.91,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,222.16,78.88,231.7,91.49,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,225.11,39.54,239.06,55.97,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,178.72,29.81,192.61,43.76,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,192.3,41.91,205.63,58.32,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,205.21,35.68,219.06,47.77,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,179.32,46.89,190.69,58.3,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,181.78,18.09,193.8,31.38,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,193.73,8.12,205.15,22.01,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,133.67,31.28,141.9,40.77,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,144.26,25.32,155.63,36.73,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,22.39,26.0,36.41,38.9,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,37.18,31.73,48.83,45.78,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,11.99,52.16,21.79,63.17,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,11.77,20.66,23.98,32.92,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,75.42,35.28,86.41,46.32,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,68.39,31.22,77.53,39.82,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,236.42,55.1,254.4,71.53,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,241.2,69.58,249.12,79.15,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,234.45,74.96,243.49,85.67,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,242.63,80.68,248.88,89.11,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,223.35,12.76,234.68,27.38,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,218.75,0.0,231.66,11.28,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,196.21,0.0,206.87,8.78,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,207.75,0.0,218.44,10.15,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,201.49,16.42,217.79,31.71,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,126.07,1.73,136.3,16.33,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,26.12,78.06,34.17,86.57,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,36.25,72.8,46.09,83.1,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,2.59,70.95,12.02,82.56,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,40.59,57.09,47.32,64.69,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,33.81,87.45,40.52,94.62,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,62.62,85.9,72.91,96.66,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,66.12,71.05,72.81,76.9,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,68.28,55.3,79.06,68.69,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,80.66,111.77,90.05,121.19,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,73.43,103.48,81.05,111.99,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,129.91,82.14,137.93,89.33,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,160.84,105.0,171.97,114.46,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,174.02,121.32,185.6,131.23,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,192.87,120.43,203.11,128.99,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,197.24,130.62,204.42,139.12,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,6.19,108.56,17.31,117.58,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
NORTH_COMPLEX,17_21479_49705,6.45,194.25,17.09,206.27,1.0,,39.822249,-121.004791,2020,670637.3,4410047.8,21479_49705
