site,imgname,xmin,ymin,xmax,ymax,score,ndvi,lat,lon,acquisition_yyyymm,patch_left_utm,patch_top_utm,source_geo_index
NORTH_COMPLEX,17_21538_49672,132.88,165.49,138.05,171.32,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,127.25,147.22,130.39,150.59,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,130.47,152.79,133.87,157.48,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,135.43,148.84,138.56,151.77,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,139.85,146.42,142.78,149.79,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,106.54,156.6,112.32,160.7,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,109.76,151.96,115.39,158.9,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,119.0,156.14,123.28,161.29,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,72.9,162.93,77.15,166.99,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,76.32,161.59,80.35,165.63,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,73.03,166.89,77.93,170.74,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,75.91,164.54,79.95,169.03,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,154.22,167.5,158.27,172.53,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,157.5,165.11,162.55,171.15,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,161.47,162.55,166.94,169.58,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,146.69,162.78,152.49,166.86,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,146.2,158.42,151.41,162.89,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,185.99,175.47,189.63,179.7,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,162.06,128.56,166.13,132.96,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,162.74,137.67,165.52,140.93,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,157.73,134.92,162.64,140.78,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,158.44,140.28,162.67,144.37,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,170.41,132.2,175.21,137.02,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,189.26,126.98,193.58,131.49,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,190.45,121.36,194.07,125.86,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,111.13,128.75,118.24,134.75,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,105.03,121.69,108.82,126.06,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,100.01,125.94,103.96,129.15,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,101.18,118.48,103.37,121.06,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,101.8,120.54,105.35,123.54,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,120.16,122.72,124.5,127.8,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,119.23,115.97,123.55,120.3,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,116.96,107.57,121.51,111.66,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,109.7,115.49,113.51,119.31,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,223.79,246.38,228.94,251.56,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,232.09,242.74,235.92,247.66,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,228.08,240.55,232.8,245.72,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,216.07,244.77,220.11,249.26,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,209.65,232.97,215.03,238.8,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,209.03,218.45,213.96,223.62,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,213.57,216.03,218.29,221.41,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,213.56,235.04,222.53,244.48,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,221.58,233.04,226.52,238.64,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,227.7,228.79,232.86,234.62,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,214.33,229.45,219.93,235.08,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,218.8,229.89,224.85,235.97,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,206.42,240.03,211.36,245.42,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,251.43,250.3,256.0,256.0,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,251.65,227.49,255.5,231.35,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,219.7,251.6,223.18,256.0,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,212.77,251.43,216.62,255.29,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,203.74,253.66,206.8,256.0,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,190.08,249.19,195.07,254.2,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,191.01,241.86,195.63,246.49,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,209.61,201.02,214.26,207.16,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,213.84,206.03,218.46,211.03,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,210.18,209.33,215.56,214.73,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,203.96,211.06,208.95,215.7,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,184.99,244.04,189.15,248.78,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,179.33,254.2,184.57,256.0,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,180.39,230.15,186.59,235.81,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,168.9,229.25,173.06,234.03,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,183.47,220.2,188.21,225.1,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,185.85,228.12,192.12,234.7,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,185.41,222.27,191.81,228.26,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,197.37,252.26,202.84,256.0,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,197.28,180.26,203.94,185.57,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,190.74,178.46,195.58,185.6,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,207.53,170.42,213.28,176.65,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,204.76,158.64,211.46,165.82,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,203.61,154.16,208.27,158.84,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,40.97,119.35,50.81,129.56,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,219.33,101.05,226.83,106.02,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,104.36,201.62,109.84,207.38,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,111.44,202.87,119.42,212.98,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,116.08,215.09,121.53,222.19,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,131.45,216.29,136.55,222.38,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,125.85,207.85,131.63,213.65,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,82.81,221.59,88.99,228.32,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,55.29,227.98,60.19,233.1,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,57.16,233.35,60.58,237.4,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,59.48,234.35,65.45,240.33,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,61.48,230.63,66.37,235.13,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,83.77,202.31,88.35,206.77,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,84.48,206.41,89.33,211.02,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,99.41,227.51,104.35,234.03,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,204.52,188.43,209.62,194.94,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,211.08,188.41,215.81,194.2,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,189.35,187.88,193.72,193.31,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,177.92,117.87,180.66,121.83,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,109.09,119.06,120.43,128.56,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,126.14,135.51,131.65,143.89,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,51.17,80.68,57.94,86.11,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,41.56,82.03,46.3,87.48,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,40.26,77.72,45.34,82.47,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,29.91,80.85,33.55,84.86,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,34.04,78.46,37.69,82.82,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,44.78,94.4,50.97,101.31,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,49.77,93.98,54.53,100.15,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,106.28,70.59,109.57,74.58,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,120.53,73.97,124.21,79.75,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,115.86,70.82,119.14,74.82,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,86.47,243.53,90.81,247.89,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,80.14,246.36,86.22,252.18,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,103.23,245.5,107.6,250.99,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,162.7,207.76,166.34,212.89,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,158.24,211.81,162.09,215.44,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,169.35,239.99,174.11,245.28,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,83.21,141.61,86.78,145.19,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,82.76,145.26,87.96,151.1,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,85.18,150.09,90.38,155.61,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,106.41,131.54,109.22,134.75,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,139.01,136.65,141.01,138.67,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,139.06,140.78,142.29,144.79,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,131.14,97.44,134.34,101.26,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,124.71,100.42,129.39,106.19,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,141.01,85.61,145.74,89.16,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,30.43,87.83,34.56,91.98,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,34.66,87.26,38.84,93.21,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,38.9,89.16,42.6,94.2,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,31.55,104.74,37.97,110.74,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
NORTH_COMPLEX,17_21538_49672,30.27,112.36,35.32,117.43,1.0,,39.891826,-120.842743,2022,684320.6,4418092.7,21538_49672
CREEK,17_22045_50908,178.85,182.85,185.94,197.76,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,177.41,203.55,192.97,216.26,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,198.48,222.82,209.9,232.34,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,205.27,198.02,215.87,212.56,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,212.22,172.97,223.36,188.54,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,0.0,181.91,14.29,196.1,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,13.83,177.63,23.53,181.53,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,4.98,230.46,17.27,236.48,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,44.16,196.5,55.09,206.51,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,57.74,165.37,71.38,180.53,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,46.76,120.14,59.2,130.2,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,34.49,13.85,46.41,23.39,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,166.43,229.99,181.77,250.26,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22045_50908,199.49,242.86,213.31,249.44,1.0,,37.237982,-119.450226,2022,282533.3,4124210.7,22045_50908
CREEK,17_22046_50848,46.88,211.42,59.2,217.45,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,70.87,215.11,72.46,217.19,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,5.2,159.14,27.05,177.67,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,62.66,167.39,69.19,180.28,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,34.59,185.6,53.09,195.4,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,58.35,190.82,66.54,207.82,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,5.11,223.54,10.52,233.35,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,5.31,237.5,9.74,248.29,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,67.47,231.21,72.61,233.94,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,10.4,121.04,30.25,140.0,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,44.69,114.73,58.02,134.45,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,82.85,106.78,96.96,120.47,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,11.82,77.34,35.29,92.14,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,50.99,80.99,69.38,101.41,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,28.29,39.79,38.87,53.34,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,5.13,52.37,18.95,71.6,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,21.58,61.09,39.07,70.86,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,145.14,109.0,149.29,112.19,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,147.85,118.11,153.37,124.13,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,98.14,103.04,109.6,113.34,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,116.09,123.13,126.15,136.15,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,175.83,46.64,188.74,55.22,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,142.06,89.24,161.12,100.58,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,74.83,88.73,91.95,102.02,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,65.59,129.47,80.32,146.21,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,83.29,154.46,85.97,158.61,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,6.68,100.35,38.46,115.21,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,175.27,85.94,186.01,103.54,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,240.48,32.09,248.39,41.5,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22046_50848,190.53,28.17,198.28,33.52,1.0,,37.369066,-119.447479,2022,283154.0,4138750.1,22046_50848
CREEK,17_22051_50888,0.0,8.85,6.03,15.73,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,0.46,16.55,6.76,21.9,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,4.53,10.82,10.28,15.12,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,6.42,14.48,14.73,19.38,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,7.73,5.06,15.59,11.48,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,22.39,7.15,29.78,14.58,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,37.38,5.17,48.96,15.81,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,42.36,14.06,55.0,25.76,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,55.3,18.64,65.27,27.18,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,56.18,6.65,68.27,17.31,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,53.97,0.16,59.35,8.02,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,42.12,0.0,50.45,4.87,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,21.71,16.85,31.71,25.91,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,15.19,21.47,24.66,29.99,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,4.58,27.46,12.46,34.39,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,3.08,33.8,10.95,40.22,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,29.18,0.0,40.25,10.36,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,3.0,51.71,13.58,62.83,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,12.92,55.16,20.85,63.11,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,21.77,49.86,29.2,58.31,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,22.71,42.99,33.78,53.62,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,21.77,35.28,34.83,44.96,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,34.78,27.07,48.39,37.8,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,37.06,37.14,44.96,44.58,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,42.48,39.14,55.07,49.82,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,34.83,48.05,43.79,56.56,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,0.0,69.5,7.57,78.98,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,7.25,73.1,12.53,78.41,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,17.21,65.81,23.0,71.13,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,18.77,70.22,27.67,77.19,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,27.28,65.42,39.82,74.57,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,28.03,74.66,35.4,81.57,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,0.0,86.13,3.89,91.9,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,9.22,78.56,17.67,87.04,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
CREEK,17_22051_50888,1.78,92.09,11.81,102.17,1.0,,37.281702,-119.433746,2022,284120.2,4129024.3,22051_50888
